basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc basalt slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate talc talc slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate talc slate slate talc slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc basalt basalt slate slate slate basalt basalt slate basalt basalt basalt basalt basalt
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt slate slate slate slate slate talc talc slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc basalt basalt slate basalt basalt slate basalt basalt basalt basalt basalt basalt basalt
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate basalt basalt basalt basalt slate basalt basalt slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc basalt basalt basalt slate basalt basalt basalt basalt basalt basalt basalt basalt basalt
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt slate basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc basalt basalt basalt basalt talc basalt basalt slate basalt basalt basalt basalt slate slate basalt basalt basalt basalt
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc basalt talc talc talc basalt basalt basalt basalt basalt basalt basalt slate basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate basalt basalt
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt slate basalt slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt basalt slate slate slate slate basalt slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate slate slate slate slate slate slate slate basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc slate talc slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc slate slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc slate slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc slate slate talc talc talc talc talc talc talc talc talc talc talc talc slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt basalt slate slate slate slate slate slate basalt slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc slate slate slate talc talc talc talc talc talc talc talc talc talc slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc slate slate slate talc talc talc talc talc talc talc talc talc slate talc talc slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate basalt basalt basalt
slate slate slate slate slate slate slate basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc slate talc talc talc talc talc talc talc talc slate slate slate talc slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate basalt slate slate
slate slate slate slate slate slate slate basalt basalt slate slate slate slate slate slate slate slate slate slate basalt basalt basalt slate slate slate slate slate slate slate basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc slate talc talc talc talc talc talc talc talc slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate basalt slate
slate slate slate slate slate slate basalt basalt basalt slate slate slate slate slate slate slate slate slate basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc talc basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate
slate slate slate slate basalt basalt basalt basalt basalt slate slate basalt slate basalt basalt slate basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc slate talc talc talc talc talc talc talc talc slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate basalt basalt basalt basalt slate slate
slate slate slate slate slate basalt basalt basalt basalt slate basalt slate basalt basalt basalt slate basalt basalt slate slate basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc slate talc talc talc talc talc talc talc talc slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate
slate basalt slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc slate talc talc talc talc talc talc talc talc talc talc talc talc talc talc slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate
basalt basalt basalt slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate
basalt basalt basalt slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate talc talc talc talc talc talc slate talc talc talc talc talc slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate
slate basalt basalt basalt slate basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc slate slate talc talc talc talc basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate
talc basalt basalt basalt basalt basalt talc talc basalt basalt basalt basalt slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc slate slate slate slate talc talc talc basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate
talc talc basalt basalt basalt talc talc talc basalt basalt basalt basalt slate basalt basalt basalt slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate slate slate basalt talc talc talc talc basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate
talc talc talc talc basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate talc slate slate slate slate basalt talc talc talc talc slate talc talc basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate basalt slate slate slate slate slate slate slate
talc talc basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate slate slate slate basalt talc talc talc talc talc talc basalt basalt talc basalt slate basalt basalt basalt slate slate basalt basalt basalt basalt basalt basalt slate basalt basalt slate slate slate basalt basalt basalt basalt
talc talc basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate basalt basalt slate slate slate talc talc talc talc talc basalt slate talc basalt basalt slate slate slate slate slate slate slate slate slate basalt basalt slate basalt basalt basalt basalt slate basalt
talc talc basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate basalt slate basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate slate slate slate talc talc talc talc talc basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate basalt slate basalt basalt basalt basalt basalt basalt slate
basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt slate slate talc talc talc slate slate basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate basalt slate slate slate slate basalt basalt slate slate slate slate slate
slate basalt basalt slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate basalt slate slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate basalt slate basalt basalt basalt slate slate slate slate slate slate slate basalt slate basalt basalt slate slate slate slate slate slate slate slate
talc slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate slate slate slate slate slate slate
slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate slate slate slate basalt slate
slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt
slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt
slate slate basalt slate basalt basalt basalt basalt basalt basalt basalt slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt basalt slate slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt
slate basalt basalt basalt basalt basalt basalt basalt basalt basalt slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt slate slate slate slate slate basalt basalt slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt
slate slate slate slate basalt basalt slate basalt basalt basalt slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt slate basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt slate slate slate slate slate slate basalt basalt slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt
slate slate slate slate basalt slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate basalt basalt basalt basalt
slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc slate slate slate talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate basalt slate basalt basalt basalt basalt
slate slate slate slate slate slate basalt basalt slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate talc talc slate slate talc talc talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate basalt basalt basalt slate basalt
slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt slate basalt
slate slate slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate basalt slate slate slate slate slate
slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc talc talc slate talc talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate slate slate slate slate
slate slate slate slate slate slate slate basalt basalt basalt slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc talc talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate slate slate slate slate slate
slate slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc slate slate slate slate talc talc talc talc
slate slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc slate talc talc talc talc
slate slate slate slate slate slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc talc talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate slate slate slate slate slate slate slate slate talc talc talc talc slate slate slate talc talc talc
slate slate slate slate slate basalt basalt basalt basalt basalt basalt slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate
slate slate slate slate slate slate basalt basalt basalt basalt basalt slate basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc slate talc basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate
slate slate slate slate slate basalt basalt basalt basalt basalt basalt slate slate basalt basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate talc slate talc slate slate talc talc slate slate slate slate slate slate slate slate slate basalt basalt basalt slate slate slate slate
slate slate slate slate slate slate basalt basalt basalt basalt slate slate slate slate slate slate basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate talc slate basalt talc talc slate slate slate slate slate slate slate slate slate slate basalt basalt slate slate slate basalt
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc talc talc slate slate slate slate slate basalt basalt basalt talc slate slate slate slate basalt talc talc basalt basalt basalt basalt basalt basalt slate basalt basalt
slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate basalt basalt basalt basalt basalt slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate talc slate slate slate slate slate slate slate talc slate talc slate slate slate slate basalt basalt basalt talc basalt basalt basalt basalt basalt basalt basalt basalt
